Code_postal,Code_commune_INSEE,Nom_commune,Vent,Neige,Seisme
02200,02536,NAMPTEUIL SOUS MURET,2,A1,1
02200,02667,SACONIN ET BREUIL,2,A1,1
02200,02003,ACY,2,A1,1
02200,02064,BELLEU,2,A1,1
02200,02077,BERZY LE SEC,2,A1,1
02200,02138,BUZANCY,2,A1,1
02200,02253,CUISY EN ALMONT,2,A1,1
02200,02598,PERNANT,2,A1,1
02200,02610,POMMIERS,2,A1,1
02200,02722,SOISSONS,2,A1,1
02200,02593,PASLY,2,A1,1
02200,02607,PLOISY,2,A1,1
02200,02663,ROZIERES SUR CRISE,2,A1,1
02200,02805,VILLENEUVE ST GERMAIN,2,A1,1
02210,02372,HARTENNES ET TAUX,2,A1,1
02210,02412,LAUNOY,2,A1,1
02210,02649,ROCOURT ST MARTIN,2,A1,1
02210,02023,ARMENTIERES SUR OURCQ,2,A1,1
02210,02121,BRENY,2,A1,1
02210,02192,CHOUY,2,A1,1
02210,02082,BEUGNEUX,2,A1,1
02210,02090,BILLY SUR OURCQ,2,A1,1
02210,02580,OULCHY LE CHATEAU,2,A1,1
02210,02606,LE PLESSIER HULEU,2,A1,1
02210,02662,ROZET ST ALBIN,2,A1,1
02210,02507,MONTGRU ST HILAIRE,2,A1,1
02210,02533,MURET ET CROUTTES,2,A1,1
02210,02538,NANTEUIL NOTRE DAME,2,A1,1
02210,02579,OULCHY LA VILLE,2,A1,1
02210,02665,GRAND ROZOY,2,A1,1
02210,02796,VICHEL NANTEUIL,2,A1,1
02210,02272,DROIZY,2,A1,1
02210,02356,GRISOLLES,2,A1,1
02210,02411,LATILLY,2,A1,1
02210,02799,VIERZY,2,A1,1
02210,02119,BRECY,2,A1,1
02210,02203,COINCY,2,A1,1
02210,02241,LA CROIX SUR OURCQ,2,A1,1
02210,02585,PARCY ET TIGNY,2,A1,1
02210,02693,ST REMY BLANZY,2,A1,1
02210,02804,VILLEMONTOIRE,2,A1,1
02220,02152,CERSEUIL,2,A1,1
02220,02195,CIRY SALSOGNE,2,A1,1
02220,02224,COURCELLES SUR VESLE,2,A1,1
02220,02230,COUVRELLES,2,A1,1
02220,02263,DHUIZEL,2,A1,1
02220,02695,ST THIBAUT,2,A1,1
02220,02054,BAZOCHES SUR VESLES,2,A1,1
02220,02036,AUGY,2,A1,1
02220,02427,LHUYS,2,A1,1
02220,02520,MONT NOTRE DAME,2,A1,1
02220,02523,MONT ST MARTIN,2,A1,1
02220,02129,BRUYS,2,A1,1
02220,02581,PAARS,2,A1,1
02220,02179,CHERY CHARTREUVE,2,A1,1
02220,02633,QUINCY SOUS LE MONT,2,A1,1
02220,02393,JOUAIGNES,2,A1,1
02220,02817,VILLE SAVOYE,2,A1,1
02220,02447,MAAST ET VIOLAINE,2,A1,1
02220,02682,ST MARD,2,A1,1
02220,02711,SERCHES,2,A1,1
02220,02120,BRENELLE,2,A1,1
02220,02249,CUIRY HOUSSE,2,A1,1
02220,02421,LESGES,2,A1,1
02220,02432,LIME,2,A1,1
02220,02714,SERMOISE,2,A1,1
02220,02110,BRAINE,2,A1,1
02220,02255,CYS LA COMMUNE,2,A1,1
02220,02735,TANNIERES,2,A1,1
02220,02763,VASSENY,2,A1,1
02220,02773,VAUXTIN,2,A1,1
02230,02334,FRESNOY LE GRAND,2,A1,2
02240,02009,ALAINCOURT,2,A1,1
02240,02149,CERIZY,2,A1,1
02240,02483,MEZIERES SUR OISE,2,A1,1
02240,02605,PLEINE SELVE,2,A1,1
02240,02387,ITANCOURT,2,A1,1
02240,02123,BRISSAY CHOIGNY,2,A1,1
02240,02170,CHATILLON SUR OISE,2,A1,1
02240,02640,RENANSART,2,A1,1
02240,02592,PARPEVILLE,2,A1,1
02240,02636,REGNY,2,A1,1
02240,02124,BRISSY HAMEGICOURT,2,A1,1
02240,02648,RIBEMONT,2,A1,1
02240,02717,SERY LES MEZIERES,2,A1,1
02240,02721,SISSY,2,A1,1
02240,02732,SURFONTAINE,2,A1,1
02240,02813,VILLERS LE SEC,2,A1,1
02240,02075,BERTHENICOURT,2,A1,1
02250,02513,MONTIGNY LE FRANC,2,A1,1
02250,02827,VOYENNE,2,A1,1
02250,02039,AUTREMENCOURT,2,A1,1
02250,02182,CHEVENNES,2,A1,1
02250,02194,CILLY,2,A1,1
02250,02283,ERLON,2,A1,1
02250,02101,BOSMONT SUR SERRE,2,A1,1
02250,02516,MONTIGNY SOUS MARLE,2,A1,1
02250,02689,ST PIERREMONT,2,A1,1
02250,02742,THIERNU,2,A1,1
02250,02745,TOULIS ET ATTENCOURT,2,A1,1
02250,02737,TAVAUX ET PONTSERICOURT,2,A1,1
02250,02068,BERLANCOURT,2,A1,1
02250,02468,MARLE,2,A1,1
02250,02545,LA NEUVILLE BOSMONT,2,A1,1
02250,02385,HOUSSET,2,A1,1
02250,02460,MARCY SOUS MARLE,2,A1,1
02250,02547,LA NEUVILLE HOUSSET,2,A1,1
02260,02197,CLAIRFONTAINE,2,A1,1
02260,02284,ERLOY,2,A1,1
02260,02670,ST ALGIS,2,A1,1
02260,02337,FROIDESTREES,2,A1,1
02260,02650,ROCQUIGNY,2,A1,1
02260,02276,ENGLANCOURT,2,A1,1
02260,02312,LA FLAMENGRIE,2,A1,1
02260,02725,SOMMERON,2,A1,1
02260,02141,LA CAPELLE,2,A1,1
02260,02584,PAPLEUX,2,A1,1
02260,02342,GERGNY,2,A1,1
02260,02418,LERZY,2,A1,1
02270,02184,CHEVRESIS MONCEAU,2,A1,1
02270,02559,NOUVION ET CATILLON,2,A1,1
02270,02231,COUVRON ET AUMENCOURT,2,A1,1
02270,02338,FROIDMONT COHARTILLE,2,A1,1
02270,02096,BOIS LES PARGNY,2,A1,1
02270,02156,CHALANDRY,2,A1,1
02270,02237,CRECY SUR SERRE,2,A1,1
02270,02492,MONCEAU LES LEUPS,2,A1,1
02270,02617,POUILLY SUR SERRE,2,A1,1
02270,02638,REMIES,2,A1,1
02270,02027,ASSIS SUR SERRE,2,A1,1
02270,02169,CHATILLON LES SONS,2,A1,1
02270,02261,DERCY,2,A1,1
02270,02491,MONCEAU LE NEUF ET FAUCOUZY,2,A1,1
02270,02517,MONTIGNY SUR CRECY,2,A1,1
02270,02727,SONS ET RONCHERES,2,A1,1
02270,02048,BARENTON SUR SERRE,2,A1,1
02270,02306,LA FERTE CHEVRESIS,2,A1,1
02270,02480,MESBRECOURT RICHECOURT,2,A1,1
02270,02529,MORTIERS,2,A1,1
02270,02591,PARGNY LES BOIS,2,A1,1
02290,02043,BAGNEUX,2,A1,1
02290,02326,FONTENOY,2,A1,1
02290,02576,OSLY COURTIL,2,A1,1
02290,02643,RESSONS LE LONG,2,A1,1
02290,02672,ST BANDRY,2,A1,1
02290,02011,AMBLENY,2,A1,1
02290,02087,BIEUXY,2,A1,1
02290,02277,EPAGNY,2,A1,1
02290,02793,VEZAPONIN,2,A1,1
02290,02514,MONTIGNY LENGRAIN,2,A1,1
02290,02527,MORSAIN,2,A1,1
02290,02673,ST CHRISTOPHE A BERRY,2,A1,1
02290,02762,VASSENS,2,A1,1
02290,02071,BERNY RIVIERE,2,A1,1
02290,02795,VIC SUR AISNE,2,A1,1
02290,02562,NOUVRON VINGRE,2,A1,1
02290,02736,TARTIERS,2,A1,1
02300,02001,ABBECOURT,2,A1,1
02300,02034,AUDIGNICOURT,2,A1,1
02300,02078,BESME,2,A1,1
02300,02081,BETHANCOURT EN VAUX,2,A1,1
02300,02093,BLERANCOURT,2,A1,1
02300,02363,GUNY,2,A1,1
02300,02542,NEUFLIEUX,2,A1,1
02300,02754,UGNY LE GAY,2,A1,1
02300,02807,VILLEQUIER AUMONT,2,A1,1
02300,02139,CAILLOUEL CREPIGNY,2,A1,1
02300,02140,CAMELIN,2,A1,1
02300,02056,BEAUMONT EN BEINE,2,A1,1
02300,02107,BOURGUIGNON SOUS COUCY,2,A1,1
02300,02546,LA NEUVILLE EN BEINE,2,A1,1
02300,02566,OGNES,2,A1,1
02300,02173,CHAUNY,2,A1,1
02300,02671,ST AUBIN,2,A1,1
02300,02362,GUIVRY,2,A1,1
02300,02686,ST PAUL AUX BOIS,2,A1,1
02300,02719,SINCENY,2,A1,1
02300,02041,AUTREVILLE,2,A1,1
02300,02086,BICHANCOURT,2,A1,1
02300,02461,MAREST DAMPCOURT,2,A1,1
02300,02599,PIERREMANDE,2,A1,1
02300,02631,QUIERZY,2,A1,1
02300,02820,VIRY NOUREUIL,2,A1,1
02300,02145,CAUMONT,2,A1,1
02300,02207,COMMENCHON,2,A1,1
02300,02456,MANICAMP,2,A1,1
02300,02704,SELENS,2,A1,1
02300,02750,TROSLY LOIRE,2,A1,1
02310,02701,SAULCHERY,2,A1,1
02310,02163,CHARLY SUR MARNE,2,A1,1
02310,02596,PAVANT,2,A1,1
02310,02521,MONTREUIL AUX LIONS,2,A1,1
02310,02555,NOGENT L ARTAUD,2,A1,1
02310,02653,ROMENY SUR MARNE,2,A1,1
02310,02818,VILLIERS ST DENIS,2,A1,1
02310,02221,COUPRU,2,A1,1
02310,02268,DOMPTIN,2,A1,1
02310,02084,BEZU LE GUERY,2,A1,1
02310,02242,CROUTTES SUR MARNE,2,A1,1
02320,02018,ANIZY LE GRAND,2,A1,1
02320,02111,BRANCOURT EN LAONNOIS,2,A1,1
02320,02010,ALLEMANT,2,A1,1
02320,02153,CESSIERES SUZY,2,A1,1
02320,02602,PINON,2,A1,1
02320,02619,PREMONTRE,2,A1,1
02320,02766,VAUDESSON,2,A1,1
02320,02768,VAUXAILLON,2,A1,1
02320,02834,WISSIGNICOURT,2,A1,1
02330,02053,VALLEES EN CHAMPAGNE,2,A1,1
02330,02213,CONNIGIS,2,A1,1
02330,02223,COURBOIN,2,A1,1
02330,02510,MONTHUREL,2,A1,1
02330,02590,PARGNY LA DHUYS,2,A1,1
02330,02146,CELLES LES CONDE,2,A1,1
02330,02209,CONDE EN BRIE,2,A1,1
02330,02518,MONTLEVON,2,A1,1
02330,02515,MONTIGNY LES CONDE,2,A1,1
02330,02677,ST EUGENE,2,A1,1
02330,02458,DHUYS ET MORIN EN BRIE,2,A1,1
02340,02433,LISLET,2,A1,1
02340,02802,LA VILLE AUX BOIS LES DIZY,2,A1,1
02340,02264,DIZY LE GROS,2,A1,1
02340,02519,MONTLOUE,2,A1,1
02340,02556,NOIRCOURT,2,A1,1
02340,02743,LE THUEL,2,A1,1
02340,02200,CLERMONT LES FERMES,2,A1,1
02340,02502,MONTCORNET,2,A1,1
02340,02641,RENNEVAL,2,A1,1
02340,02004,AGNICOURT ET SECHELLES,2,A1,1
02340,02069,BERLISE,2,A1,1
02340,02160,CHAOURSE,2,A1,1
02340,02678,STE GENEVIEVE,2,A1,1
02340,02723,SOIZE,2,A1,1
02340,02801,VIGNEUX HOCQUET,2,A1,1
02340,02819,VINCY REUIL ET MAGNY,2,A1,1
02350,02189,CHIVRES EN LAONNOIS,2,A1,1
02350,02350,GOUDELANCOURT LES PIERREPONT,2,A1,1
02350,02097,BONCOURT,2,A1,1
02350,02133,BUCY LES PIERREPONT,2,A1,1
02350,02274,EBOULEAU,2,A1,1
02350,02486,MISSY LES PIERREPONT,2,A1,1
02350,02690,STE PREUVE,2,A1,1
02350,02248,CUIRIEUX,2,A1,1
02350,02346,GIZY,2,A1,1
02350,02353,GRANDLUP ET FAY,2,A1,1
02350,02430,LIESSE NOTRE DAME,2,A1,1
02350,02457,MARCHAIS,2,A1,1
02350,02600,PIERREPONT,2,A1,1
02350,02790,VESLES ET CAUMONT,2,A1,1
02350,02448,MACHECOURT,2,A1,1
02360,02038,LES AUTELS,2,A1,1
02360,02181,CHERY LES ROZOY,2,A1,1
02360,02021,ARCHON,2,A1,1
02360,02204,COINGT,2,A1,1
02360,02251,CUIRY LES IVIERS,2,A1,1
02360,02266,DOLIGNON,2,A1,1
02360,02388,IVIERS,2,A1,1
02360,02526,MORGNY EN THIERACHE,2,A1,1
02360,02126,BRUNEHAMEL,2,A1,1
02360,02586,PARFONDEVAL,2,A1,1
02360,02642,RESIGNY,2,A1,1
02360,02660,ROUVROY SUR SERRE,2,A1,1
02360,02354,GRANDRIEUX,2,A1,1
02360,02674,ST CLEMENT,2,A1,1
02360,02265,DOHIS,2,A1,1
02360,02522,MONT ST JEAN,2,A1,1
02360,02634,RAILLIMONT,2,A1,1
02360,02666,ROZOY SUR SERRE,2,A1,1
02370,02008,AIZY JOUY,2,A1,1
02370,02620,PRESLES ET BOVES,2,A1,1
02370,02758,VAILLY SUR AISNE,2,A1,1
02370,02176,CHAVONNE,2,A1,1
02370,02148,CELLES SUR AISNE,2,A1,1
02370,02577,OSTEL,2,A1,1
02370,02210,CONDE SUR AISNE,2,A1,1
02370,02167,CHASSEMY,2,A1,1
02380,02406,LANDRICOURT,2,A1,1
02380,02217,COUCY LE CHATEAU AUFFRIQUE,2,A1,1
02380,02219,COUCY LA VILLE,2,A1,1
02380,02052,BASSOLES AULERS,2,A1,1
02380,02616,PONT ST MARD,2,A1,1
02380,02333,FRESNES SOUS COUCY,2,A1,1
02380,02423,LEUILLY SOUS COUCY,2,A1,1
02380,02632,QUINCY BASSE,2,A1,1
02380,02786,VERNEUIL SOUS COUCY,2,A1,1
02380,02395,JUMENCOURT,2,A1,1
02380,02236,CRECY AU MONT,2,A1,1
02390,02552,NEUVILLETTE,2,A1,1
02390,02503,MONT D ORIGNY,2,A1,1
02390,02741,THENELLES,2,A1,1
02390,02575,ORIGNY STE BENOITE,2,A1,1
02400,02062,BELLEAU,2,A1,1
02400,02105,BOURESCHES,2,A1,1
02400,02168,CHATEAU THIERRY,2,A1,1
02400,02279,EPAUX BEZU,2,A1,1
02400,02280,EPIEDS,2,A1,1
02400,02347,GLAND,2,A1,1
02400,02094,BLESMES,2,A1,1
02400,02187,CHIERRY,2,A1,1
02400,02290,ESSOMES SUR MARNE,2,A1,1
02400,02443,LUCY LE BOCAGE,2,A1,1
02400,02099,BONNESVALYN,2,A1,1
02400,02524,MONT ST PERE,2,A1,1
02400,02114,BRASLES,2,A1,1
02400,02292,ETAMPES SUR MARNE,2,A1,1
02400,02297,ETREPILLY,2,A1,1
02400,02540,NESLES LA MONTAGNE,2,A1,1
02400,02042,AZY SUR MARNE,2,A1,1
02400,02085,BEZU ST GERMAIN,2,A1,1
02400,02098,BONNEIL,2,A1,1
02400,02166,CHARTEVES,2,A1,1
02400,02509,MONTHIERS,2,A1,1
02400,02554,NOGENTEL,2,A1,1
02400,02781,VERDILLY,2,A1,1
02410,02680,ST GOBAIN,2,A1,1
02410,02685,ST NICOLAS AUX BOIS,2,A1,1
02410,02707,SEPTVAUX,2,A1,1
02420,02063,BELLENGLISE,2,A1,2
02420,02291,ESTREES,2,A1,2
02420,02451,MAGNY LA FOSSE,2,A1,2
02420,02352,GOUY,2,A1,2
02420,02426,LEVERGIES,2,A1,2
02420,02065,BELLICOURT,2,A1,2
02420,02100,BONY,2,A1,2
02420,02539,NAUROY,2,A1,2
02420,02143,LE CATELET,2,A1,2
02420,02708,SEQUEHART,2,A1,2
02420,02374,LEHAUCOURT,2,A1,2
02420,02776,VENDHUILE,2,A1,2
02420,02030,AUBENCHEUL AUX BOIS,2,A1,2
02420,02370,HARGICOURT,2,A1,2
02420,02392,JONCOURT,2,A1,2
02420,02808,VILLERET,2,A1,2
02420,02417,LEMPIRE,2,A1,2
02430,02340,GAUCHY,2,A1,1
02440,02199,CLASTRES,2,A1,1
02440,02345,GIBERCOURT,2,A1,1
02440,02380,HINACOURT,2,A1,1
02440,02446,LY FONTAINE,2,A1,1
02440,02639,REMIGNY,2,A1,1
02440,02066,BENAY,2,A1,1
02440,02504,MONTESCOURT LIZEROLLES,2,A1,1
02450,02103,BOUE,2,A1,2
02450,02308,FESMY LE SART,2,A1,2
02450,02067,BERGUES SUR SAMBRE,2,A1,2
02450,02269,DORENGT,2,A1,2
02450,02414,LAVAQUERESSE,2,A1,2
02450,02548,LA NEUVILLE LES DORENGT,2,A1,2
02450,02569,OISY,2,A1,2
02460,02749,TROESNES,2,A1,1
02460,02307,LA FERTE MILON,2,A1,1
02460,02718,SILLY LA POTERIE,2,A1,1
02470,02258,DAMMARD,2,A1,1
02470,02466,MARIZY STE GENEVIEVE,2,A1,1
02470,02467,MARIZY ST MARD,2,A1,1
02470,02543,NEUILLY ST FRONT,2,A1,1
02470,02594,PASSY EN VALOIS,2,A1,1
02470,02496,MONNES,2,A1,1
02470,02724,SOMMELANS,2,A1,1
02470,02449,MACOGNY,2,A1,1
02470,02622,PRIEZ,2,A1,1
02480,02273,DURY,2,A1,1
02480,02367,HAPPENCOURT,2,A1,1
02480,02570,OLLEZY,2,A1,1
02480,02019,ANNOIS,2,A1,1
02480,02246,CUGNY,2,A1,1
02480,02117,BRAY ST CHRISTOPHE,2,A1,1
02480,02397,JUSSY,2,A1,1
02480,02604,PITHON,2,A1,1
02480,02726,SOMMETTE EAUCOURT,2,A1,1
02480,02025,ARTEMPS,2,A1,1
02490,02452,MAISSEMY,2,A1,1
02490,02029,ATTILLY,2,A1,1
02490,02774,VENDELLES,2,A1,1
02490,02615,PONTRUET,2,A1,1
02490,02782,LE VERGUIER,2,A1,1
02490,02144,CAULAINCOURT,2,A1,1
02490,02747,TREFCON,2,A1,1
02490,02390,JEANCOURT,2,A1,1
02490,02614,PONTRU,2,A1,1
02490,02785,VERMAND,2,A1,1
02500,02378,LA HERIE,2,C1,2
02500,02567,OHIS,2,C1,2
02500,02031,AUBENTON,2,C1,2
02500,02079,BESMONT,2,C1,2
02500,02130,BUCILLY,2,C1,2
02500,02275,EFFRY,2,C1,2
02500,02425,LEUZE,2,C1,2
02500,02055,BEAUME,2,C1,2
02500,02445,LUZOIR,2,C1,2
02500,02544,NEUVE MAISON,2,C1,2
02500,02278,EPARCY,2,C1,2
02500,02470,MARTIGNY,2,C1,2
02500,02495,MONDREPUIS,2,C1,2
02500,02134,BUIRE,2,C1,2
02500,02833,WIMY,2,C1,2
02500,02020,ANY MARTIN RIEUX,2,C1,2
02500,02381,HIRSON,2,C1,2
02500,02435,LOGNY LES AUBENTON,2,C1,2
02510,02366,HANNAPES,2,A1,2
02510,02779,VENEROLLES,2,A1,2
02510,02298,ETREUX,2,A1,2
02510,02386,IRON,2,A1,2
02520,02315,FLAVY LE MARTEL,2,A1,1
02540,02505,MONTFAUCON,2,A1,1
02540,02281,L EPINE AUX BOIS,2,A1,1
02540,02458,DHUYS ET MORIN EN BRIE,2,A1,1
02540,02664,ROZOY BELLEVALLE,2,A1,1
02540,02798,VIELS MAISONS,2,A1,1
02540,02800,VIFFORT,2,A1,1
02540,02777,VENDIERES,2,A1,1
02550,02574,ORIGNY EN THIERACHE,2,C1,2
02570,02162,LA CHAPELLE SUR CHEZY,2,A1,1
02570,02186,CHEZY SUR MARNE,2,A1,1
02570,02289,ESSISES,2,A1,1
02580,02728,SORBAIS,2,A1,2
02580,02040,AUTREPPES,2,A1,2
02580,02295,ETREAUPONT,2,A1,2
02590,02296,ETREILLERS,2,A1,1
02590,02317,FLUQUIERES,2,A1,1
02590,02327,FORESTE,2,A1,1
02590,02060,BEAUVOIS EN VERMANDOIS,2,A1,1
02590,02702,SAVY,2,A1,1
02590,02402,LANCHY,2,A1,1
02590,02658,ROUPY,2,A1,1
02590,02815,VILLERS ST CHRISTOPHE,2,A1,1
02590,02343,GERMAINE,2,A1,1
02590,02032,AUBIGNY AUX KAISNES,2,A1,1
02590,02270,DOUCHY,2,A1,1
02590,02772,VAUX EN VERMANDOIS,2,A1,1
02600,02216,CORCY,2,A1,1
02600,02254,CUTRY,2,A1,1
02600,02506,MONTGOBERT,2,A1,1
02600,02812,VILLERS HELON,2,A1,1
02600,02232,COYOLLES,2,A1,1
02600,02259,DAMPLEUX,2,A1,1
02600,02267,DOMMIERS,2,A1,1
02600,02415,LAVERSINE,2,A1,1
02600,02557,NOROY SUR OURCQ,2,A1,1
02600,02568,OIGNY EN VALOIS,2,A1,1
02600,02628,PUISEUX EN RETZ,2,A1,1
02600,02644,RETHEUIL,2,A1,1
02600,02302,FAVEROLLES,2,A1,1
02600,02729,SOUCY,2,A1,1
02600,02528,MORTEFONTAINE,2,A1,1
02600,02810,VILLERS COTTERETS,2,A1,1
02600,02410,LARGNY SUR AUTOMNE,2,A1,1
02600,02438,LONGPONT,2,A1,1
02600,02015,ANCIENVILLE,2,A1,1
02600,02201,COEUVRES ET VALSERY,2,A1,1
02600,02316,FLEURY,2,A1,1
02600,02368,HARAMONT,2,A1,1
02600,02441,LOUATRE,2,A1,1
02600,02687,ST PIERRE AIGLE,2,A1,1
02600,02734,TAILLEFONTAINE,2,A1,1
02600,02822,VIVIERES,2,A1,1
02610,02532,MOY DE L AISNE,2,A1,1
02620,02135,BUIRONFOSSE,2,C1,2
02630,02830,WASSIGNY,2,A1,2
02630,02476,MENNEVRET,2,A1,2
02630,02784,PETIT VERLY,2,A1,2
02640,02694,ST SIMON,2,A1,1
02640,02752,TUGNY ET PONT,2,A1,1
02650,02484,MEZY MOULINS,2,A1,1
02650,02328,FOSSOY,2,A1,1
02650,02239,CREZANCY,2,A1,1
02670,02318,FOLEMBRAY,2,A1,1
02670,02159,CHAMPS,2,A1,1
02680,02142,CASTRES,2,A1,1
02680,02257,DALLON,2,A1,1
02680,02320,FONTAINE LES CLERCS,2,A1,1
02680,02359,GRUGIES,2,A1,1
02680,02214,CONTESCOURT,2,A1,1
02690,02287,ESSIGNY LE GRAND,2,A1,1
02690,02756,URVILLERS,2,A1,1
02700,02049,BARISIS AUX BOIS,2,A1,1
02700,02716,SERVAIS,2,A1,1
02700,02431,LIEZ,2,A1,1
02700,02336,FRIERES FAILLOUEL,2,A1,1
02700,02738,TERGNIER,2,A1,1
02700,02474,MENNESSIS,2,A1,1
02700,02212,CONDREN,2,A1,1
02700,02262,DEUILLET,2,A1,1
02700,02014,AMIGNY ROUY,2,A1,1
02720,02383,HOMBLIERES,2,A1,1
02720,02459,MARCY,2,A1,1
02720,02481,MESNIL ST LAURENT,2,A1,1
02760,02382,HOLNON,2,A1,1
02760,02330,FRANCILLY SELENCY,2,A1,1
02790,02710,SERAUCOURT LE GRAND,2,A1,1
02800,02560,NOUVION LE COMTE,2,A1,1
02800,02017,ANGUILCOURT LE SART,2,A1,1
02800,02059,BEAUTOR,2,A1,1
02800,02304,LA FERE,2,A1,1
02800,02260,DANIZY,2,A1,1
02800,02335,FRESSANCOURT,2,A1,1
02800,02788,VERSIGNY,2,A1,1
02800,02473,MAYOT,2,A1,1
02800,02002,ACHERY,2,A1,1
02800,02016,ANDELAIN,2,A1,1
02800,02074,BERTAUCOURT EPOURDON,2,A1,1
02800,02165,CHARMES,2,A1,1
02800,02222,COURBES,2,A1,1
02800,02651,ROGECOURT,2,A1,1
02800,02746,TRAVECY,2,A1,1
02800,02775,VENDEUIL,2,A1,1
02810,02185,CHEZY EN ORXOIS,2,A1,1
02810,02339,GANDELU,2,A1,1
02810,02465,MARIGNY EN ORXOIS,2,A1,1
02810,02428,LICY CLIGNON,2,A1,1
02810,02225,COURCHAMPS,2,A1,1
02810,02679,ST GENGOULPH,2,A1,1
02810,02792,VEUILLY LA POTERIE,2,A1,1
02810,02125,BRUMETZ,2,A1,1
02810,02512,MONTIGNY L ALLIER,2,A1,1
02810,02137,BUSSIARES,2,A1,1
02810,02375,HAUTEVESNES,2,A1,1
02810,02744,TORCY EN VALOIS,2,A1,1
02820,02033,AUBIGNY EN LAONNOIS,2,A1,1
02820,02349,GOUDELANCOURT LES BERRIEUX,2,A1,1
02820,02675,STE CROIX,2,A1,1
02820,02676,ST ERME OUTRE ET RAMECOURT,2,A1,1
02820,02215,CORBENY,2,A1,1
02820,02072,BERRIEUX,2,A1,1
02820,02472,MAUREGNY EN HAYE,2,A1,1
02820,02498,MONTAIGU,2,A1,1
02820,02696,ST THOMAS,2,A1,1
02820,02007,AIZELLES,2,A1,1
02820,02229,COURTRIZY ET FUSSIGNY,2,A1,1
02830,02831,WATIGNY,2,C1,2
02830,02684,ST MICHEL,2,C1,2
02840,02218,COUCY LES EPPES,2,A1,1
02840,02282,EPPES,2,A1,1
02840,02587,PARFONDRU,2,A1,1
02840,02309,FESTIEUX,2,A1,1
02840,02028,ATHIES SOUS LAON,2,A1,1
02840,02697,SAMOUSSY,2,A1,1
02840,02791,VESLUD,2,A1,1
02840,02493,MONCEAU LE WAAST,2,A1,1
02850,02645,REUILLY SAUVIGNY,2,A1,1
02850,02389,JAULGONNE,2,A1,1
02850,02595,PASSY SUR MARNE,2,A1,1
02850,02228,COURTEMONT VARENNES,2,A1,1
02850,02748,TRELOU SUR MARNE,2,A1,1
02850,02051,BARZY SUR MARNE,2,A1,1
02850,02164,LE CHARMEL,2,A1,1
02860,02088,BIEVRES,2,A1,1
02860,02158,CHAMOUILLE,2,A1,1
02860,02501,MONTCHALONS,2,A1,1
02860,02024,ARRANCY,2,A1,1
02860,02178,CHERMIZY AILLES,2,A1,1
02860,02429,LIERVAL,2,A1,1
02860,02128,BRUYERES ET MONTBERAULT,2,A1,1
02860,02583,PANCY COURTECON,2,A1,1
02860,02824,VORGES,2,A1,1
02860,02471,MARTIGNY COURPIERRE,2,A1,1
02860,02550,NEUVILLE SUR AILETTE,2,A1,1
02860,02561,NOUVION LE VINEUX,2,A1,1
02860,02150,CERNY EN LAONNOIS,2,A1,1
02860,02177,CHERET,2,A1,1
02860,02573,ORGEVAL,2,A1,1
02860,02609,PLOYART ET VAURSEINE,2,A1,1
02860,02621,PRESLES ET THIERNY,2,A1,1
02860,02751,TRUCY,2,A1,1
02860,02102,BOUCONVILLE VAUCLAIR,2,A1,1
02860,02205,COLLIGIS CRANDELAIN,2,A1,1
02860,02413,LAVAL EN LAONNOIS,2,A1,1
02860,02508,MONTHENAULT,2,A1,1
02870,02080,BESNY ET LOIZY,2,A1,1
02870,02151,CERNY LES BUCY,2,A1,1
02870,02238,CREPY,2,A1,1
02870,02329,FOURDRAIN,2,A1,1
02870,02122,BRIE,2,A1,1
02870,02132,BUCY LES CERNY,2,A1,1
02870,02821,VIVAISE,2,A1,1
02880,02118,BRAYE,2,A1,1
02880,02175,CHAVIGNY,2,A1,1
02880,02398,JUVIGNY,2,A1,1
02880,02400,LAFFAUX,2,A1,1
02880,02537,NANTEUIL LA FOSSE,2,A1,1
02880,02243,CROUY,2,A1,1
02880,02245,CUFFIES,2,A1,1
02880,02424,LEURY,2,A1,1
02880,02464,MARGIVAL,2,A1,1
02880,02131,BUCY LE LONG,2,A1,1
02880,02198,CLAMECY,2,A1,1
02880,02487,MISSY SUR AISNE,2,A1,1
02880,02739,TERNY SORNY,2,A1,1
02880,02190,CHIVRES VAL,2,A1,1
02880,02551,NEUVILLE SUR MARGIVAL,2,A1,1
02880,02828,VREGNY,2,A1,1
02880,02829,VUILLERY,2,A1,1
02880,02698,SANCY LES CHEMINOTS,2,A1,1
03000,03085,COULANDON,2,A2,2
03000,03013,AVERMES,2,A2,2
03000,03040,BRESSOLLES,2,A2,2
03000,03200,NEUVY,2,A2,2
03000,03184,MONTILLY,2,A2,2
03000,03190,MOULINS,2,A2,2
03100,03140,LAVAULT STE ANNE,2,A2,2
03100,03185,MONTLUCON,2,A2,2
03110,03060,CHARMEIL,2,A2,2
03110,03080,COGNAT LYONNE,2,A2,2
03110,03109,ESCUROLLES,2,A2,2
03110,03110,ESPINASSE VOZELLE,2,A2,2
03110,03252,ST PONT,2,A2,2
03110,03043,BROUT VERNET,2,A2,2
03110,03304,VENDAT,2,A2,2
03110,03227,ST DIDIER LA FORET,2,A2,2
03110,03258,ST REMY EN ROLLAT,2,A2,2
03120,03006,ARFEUILLES,2,A2,2
03120,03017,BARRAIS BUSSOLLES,2,A2,2
03120,03028,BILLEZOIS,2,A2,2
